,Vehicle_ID,Frame_ID,Global_Time,Local_X,Local_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceding,Following,Space_Headway,isChangingLane,NE,N,NW,W,SW,S,SE,E,isApproacingOnramp
15738,15738,36,538,1113433188700,27.951,640.679,24.8,8.5,3,16.8,3.67,3,0,51,0.0,0,25,39,47,116,112,-1,108,93,0
15770,15770,36,539,1113433188800,28.014,642.381,24.8,8.5,3,17.16,3.2,3,0,51,0.0,0,17,25,39,-1,93,-1,87,-1,0
15863,15863,36,540,1113433188900,28.061999999999998,644.113,24.8,8.5,3,17.49,3.34,3,0,51,0.0,0,15,13,50,27,41,-1,21,-1,0
15957,15957,36,541,1113433189000,28.070999999999998,645.883,24.8,8.5,3,17.77,2.62,3,0,51,0.0,0,74,-1,60,61,53,-1,45,31,0
16032,16032,36,542,1113433189100,28.064,647.682,24.8,8.5,3,17.95,1.12,3,0,51,0.0,1,4,-1,27,32,-1,-1,5,21,1
16042,16042,36,543,1113433189200,28.065,649.492,24.8,8.5,3,18.02,-0.07,3,0,51,0.0,0,107,-1,122,94,81,-1,72,67,0
16106,16106,36,544,1113433189300,28.066999999999997,651.293,24.8,8.5,3,18.03,0.05,3,0,51,0.0,0,2,-1,17,79,86,-1,51,54,0
16177,16177,36,545,1113433189400,28.066999999999997,653.094,24.8,8.5,3,18.05,0.44,3,0,51,0.0,0,74,-1,60,61,53,-1,45,31,0
16297,16297,36,546,1113433189500,28.06900000000001,654.9119999999998,24.8,8.5,3,17.98,-1.29,3,0,51,0.0,0,31,-1,43,53,-1,-1,5,32,1
16318,16318,36,547,1113433189600,28.061,656.73,24.8,8.5,3,17.62,-5.42,3,0,51,0.0,0,115,-1,-1,121,123,-1,109,137,0
16389,16389,36,548,1113433189700,28.075,658.4989999999998,24.8,8.5,3,16.82,-10.59,3,0,51,0.0,0,112,-1,115,141,109,-1,102,122,0
16501,16501,36,549,1113433189800,28.136,660.1239999999998,24.8,8.5,3,15.67,-11.2,3,0,51,0.0,0,93,97,116,112,122,-1,90,86,0
16518,16518,36,550,1113433189900,28.228,661.633,24.8,8.5,3,14.53,-10.55,3,0,51,0.0,0,-1,-1,1,11,36,-1,-1,-1,0
16588,16588,36,551,1113433190000,28.366999999999997,662.9989999999998,24.8,8.5,3,13.77,-5.08,3,0,51,0.0,0,25,-1,39,93,108,90,86,79,0
16657,16657,36,552,1113433190100,28.529,664.318,24.8,8.5,3,13.44,-0.58,3,0,51,0.0,0,2,-1,17,59,86,-1,51,55,0
16761,16761,36,553,1113433190200,28.680999999999997,665.6469999999998,24.8,8.5,3,13.43,0.8,3,0,51,0.0,0,17,-1,25,47,87,-1,79,-1,0
16857,16857,36,554,1113433190300,28.834,666.9989999999998,24.8,8.5,3,13.47,0.1,3,0,51,0.0,0,-1,-1,36,13,4,-1,-1,-1,0
16924,16924,36,555,1113433190400,28.987,668.3489999999998,24.8,8.5,3,13.47,-0.17,3,0,51,0.0,0,117,-1,3340,-1,141,-1,137,112,0
16961,16961,36,556,1113433190500,29.14,669.689,24.8,8.5,3,13.52,0.75,3,0,51,0.0,0,31,-1,43,53,46,-1,5,32,1
17028,17028,36,557,1113433190600,29.311,671.028,24.8,8.5,3,13.74,3.33,3,0,51,0.0,0,-1,-1,-1,25,79,-1,59,2,0
17085,17085,36,558,1113433190700,29.368000000000002,672.3960000000002,24.8,8.5,3,14.24,6.75,3,0,51,0.0,0,15,13,50,27,41,-1,21,-1,0
17172,17172,36,559,1113433190800,29.375,673.841,24.8,8.5,3,14.98,8.56,3,0,51,0.0,0,-1,-1,-1,17,54,-1,55,-1,0
17232,17232,36,560,1113433190900,29.31,675.39,24.8,8.5,3,15.73,7.11,3,0,51,0.0,0,86,90,108,122,94,77,67,100,0
17317,17317,36,561,1113433191000,29.245,677.0210000000002,24.8,8.5,3,16.26,3.62,3,0,51,0.0,0,-1,-1,2,24,51,-1,36,1,0
17361,17361,36,562,1113433191100,29.235,678.686,24.8,8.5,3,16.5,0.72,3,0,51,0.0,1,17,12,25,87,90,-1,86,59,0
17458,17458,36,563,1113433191200,29.314,680.3480000000002,24.8,8.5,3,16.54,-0.32,3,3355,51,79.54,0,102,-1,109,3333,-1,-1,46,89,0
17545,17545,36,564,1113433191300,29.368000000000002,682.0,24.8,8.5,3,16.51,-0.2,3,3355,51,79.22,0,60,84,100,67,68,-1,53,43,0
17631,17631,36,565,1113433191400,29.421999999999997,683.648,24.8,8.5,3,16.5,-0.04,3,3355,51,78.89,0,93,97,116,112,122,-1,107,90,0
17648,17648,36,566,1113433191500,29.475,685.298,24.8,8.5,3,16.5,0.03,3,3355,51,78.5,0,-1,-1,-1,47,97,-1,93,25,0
17732,17732,36,567,1113433191600,29.535,686.946,24.8,8.5,3,16.51,0.23,3,3355,51,78.07,0,51,-1,86,100,67,-1,61,60,0
17827,17827,36,568,1113433191700,29.59,688.597,24.8,8.5,3,16.55,0.47,3,3355,51,77.62,0,-1,-1,-1,39,87,-1,79,17,0
17868,17868,36,569,1113433191800,29.612,690.2539999999997,24.8,8.5,3,16.6,0.57,3,3355,51,77.16,0,2,-1,17,59,86,-1,51,55,0
17976,17976,36,570,1113433191900,29.592,691.9169999999997,24.8,8.5,3,16.65,0.45,3,3355,51,76.7,0,-1,-1,2,44,51,-1,36,11,0
17987,17987,36,571,1113433192000,29.54,693.585,24.8,8.5,3,16.68,0.22,3,3355,51,76.23,0,-1,-1,2,44,51,-1,36,11,0
18092,18092,36,572,1113433192100,29.483,695.2560000000003,24.8,8.5,3,16.69,0.04,3,3355,51,75.76,0,50,-1,66,43,32,-1,21,41,0
18139,18139,36,573,1113433192200,29.432,696.926,24.8,8.5,3,16.7,-0.03,3,3355,51,75.34,0,60,84,100,67,68,-1,53,43,0
18229,18229,36,574,1113433192300,29.381,698.595,24.8,8.5,3,16.69,-0.02,3,3355,51,74.45,0,50,-1,66,43,32,-1,21,41,0
18336,18336,36,575,1113433192400,29.329,700.2639999999999,24.8,8.5,3,16.69,0.0,3,3355,51,74.1,0,53,-1,68,-1,-1,-1,-1,-1,1
18386,18386,36,576,1113433192500,29.279,701.934,24.8,8.5,3,16.69,0.0,3,3355,51,73.97,0,-1,-1,4,21,46,-1,-1,5,1
18471,18471,36,577,1113433192600,29.226999999999997,703.6030000000003,24.8,8.5,3,16.69,0.0,3,3355,51,73.98,0,61,-1,67,72,-1,-1,46,53,1
18497,18497,36,578,1113433192700,29.176,705.2719999999997,24.8,8.5,3,16.7,0.05,3,3355,51,74.05,0,4,-1,41,32,46,-1,-1,7,1
18606,18606,36,579,1113433192800,29.125,706.942,24.8,8.5,3,16.7,0.04,3,3355,51,74.13,0,121,-1,144,-1,-1,-1,136,123,0
18630,18630,36,580,1113433192900,29.074,708.6139999999997,24.8,8.5,3,16.69,-0.25,3,3355,51,74.21,0,100,-1,107,77,81,72,68,61,0
18728,18728,36,581,1113433193000,29.029,710.285,24.8,8.5,3,16.63,-0.75,3,3355,51,74.28,0,3355,-1,36,50,41,-1,4,15,0
18837,18837,36,582,1113433193100,28.971999999999998,711.946,24.8,8.5,3,16.56,-0.97,3,3355,51,74.41,0,123,126,-1,-1,-1,-1,46,3333,0
18864,18864,36,583,1113433193200,28.886999999999997,713.5939999999997,24.8,8.5,3,16.49,-0.47,3,3355,51,74.45,0,77,94,102,103,-1,-1,46,81,0
18931,18931,36,584,1113433193300,28.791999999999998,715.235,24.8,8.5,3,16.49,0.45,3,3355,51,74.5,0,27,-1,43,45,46,-1,5,32,1
18993,18993,36,585,1113433193400,28.706999999999997,716.882,24.8,8.5,3,16.55,0.97,3,3355,51,74.59,0,36,-1,51,74,43,-1,27,50,0
19110,19110,36,586,1113433193500,28.649,718.543,24.8,8.5,3,16.63,0.77,3,3355,51,74.7,0,2,-1,17,54,86,-1,51,44,0
19210,19210,36,587,1113433193600,28.605,720.2139999999997,24.8,8.5,3,16.69,0.26,3,3355,51,74.82,0,86,-1,90,122,77,-1,67,100,0
19274,19274,36,588,1113433193700,28.554000000000002,721.8860000000003,24.8,8.5,3,16.7,-0.05,3,3355,51,74.95,0,13,-1,50,27,32,-1,21,4,0
19286,19286,36,589,1113433193800,28.502,723.557,24.8,8.5,3,16.7,-0.06,3,3355,51,75.08,0,87,-1,93,112,122,-1,107,51,0
19389,19389,36,590,1113433193900,28.451999999999998,725.2260000000001,24.8,8.5,3,16.69,0.0,3,3355,51,75.21,0,-1,1,11,36,50,13,15,-1,0
19505,19505,36,591,1113433194000,28.4,726.895,24.8,8.5,3,16.69,0.0,3,3355,51,75.34,0,112,-1,-1,115,109,-1,102,122,0
19534,19534,36,592,1113433194100,28.349,728.571,24.8,8.5,3,16.62,-1.09,3,3355,51,75.47,0,13,-1,50,27,32,-1,21,4,0
19629,19629,36,593,1113433194200,28.296999999999997,730.2339999999997,24.8,8.5,3,16.47,-2.04,3,3355,51,75.59,0,112,-1,-1,115,109,-1,102,122,0
19693,19693,36,594,1113433194300,28.247,731.865,24.8,8.5,3,16.36,-0.98,3,3355,51,75.79,0,2,-1,17,55,51,-1,36,24,0
19754,19754,36,595,1113433194400,28.2,733.4839999999997,24.8,8.5,3,16.36,0.99,3,3355,51,75.92,0,86,-1,90,107,77,67,61,84,0
19826,19826,36,596,1113433194500,28.156,735.115,24.8,8.5,3,16.47,2.07,3,3355,51,76.09,0,51,-1,86,84,61,-1,43,74,0
19958,19958,36,597,1113433194600,28.113000000000003,736.778,24.8,8.5,3,16.63,1.11,3,3355,51,76.33,0,36,-1,51,74,43,-1,27,50,0
20003,20003,36,598,1113433194700,28.06900000000001,738.455,24.8,8.5,3,16.7,0.0,3,3355,51,76.63,0,-1,-1,7,45,46,-1,-1,-1,0
20052,20052,36,599,1113433194800,28.025,740.125,24.8,8.5,3,16.7,-0.02,3,3355,51,76.95,0,2,-1,17,44,51,-1,36,11,0
20129,20129,36,600,1113433194900,27.982,741.794,24.8,8.5,3,16.69,0.0,3,3355,51,77.28,0,102,109,123,136,-1,-1,46,103,0
20233,20233,36,601,1113433195000,27.938000000000002,743.4630000000003,24.8,8.5,3,16.69,0.0,3,3355,51,77.61,0,59,79,93,90,122,100,84,51,0
20331,20331,36,602,1113433195100,27.894000000000002,745.133,24.8,8.5,3,16.7,0.0,3,3355,51,77.94,0,-1,-1,2,24,51,36,3355,1,0
20358,20358,36,603,1113433195200,27.851,746.803,24.8,8.5,3,16.7,0.0,3,3355,51,78.27,0,43,-1,61,53,46,-1,-1,31,1
20493,20493,36,604,1113433195300,27.807,748.472,24.8,8.5,3,16.7,0.0,3,3355,51,78.6,0,61,-1,67,72,-1,-1,46,53,1
20544,20544,36,605,1113433195400,27.763,750.1419999999997,24.8,8.5,3,16.7,0.03,3,3355,51,78.93,0,17,12,25,59,86,-1,51,55,0
20602,20602,36,606,1113433195500,27.719,751.813,24.8,8.5,3,16.7,-0.04,3,3355,51,79.26,0,4,-1,27,21,46,-1,-1,5,0
20705,20705,36,607,1113433195600,27.679000000000002,753.4839999999997,24.8,8.5,3,16.68,-0.24,3,3355,51,79.59,1,13,-1,50,-1,27,-1,4,-1,0
20756,20756,36,608,1113433195700,27.635,755.1519999999997,24.8,8.5,3,16.65,-0.48,3,3355,51,79.92,0,70,-1,80,-1,-1,-1,112,156,0
20809,20809,36,609,1113433195800,27.574,756.815,24.8,8.5,3,16.6,-0.59,3,3355,51,80.24,0,70,-1,80,-1,-1,-1,112,156,0
20886,20886,36,610,1113433195900,27.488000000000003,758.471,24.8,8.5,3,16.55,-0.46,3,3355,51,80.69,0,-1,-1,2,11,3355,-1,-1,-1,0
21011,21011,36,611,1113433196000,27.385,760.122,24.8,8.5,3,16.51,-0.21,3,3355,51,80.83,0,25,-1,39,87,90,-1,86,59,0
21047,21047,36,612,1113433196100,27.278000000000002,761.7710000000003,24.8,8.5,3,16.5,-0.04,3,3355,51,81.19,0,17,-1,25,64,54,-1,55,-1,0
21178,21178,36,613,1113433196200,27.175,763.42,24.8,8.5,3,16.5,0.0,3,3355,51,81.56,0,27,-1,43,45,46,-1,-1,32,1
21257,21257,36,614,1113433196300,27.072,765.07,24.8,8.5,3,16.49,-0.05,3,3355,51,81.78,0,64,-1,70,3340,174,-1,112,116,0
21306,21306,36,615,1113433196400,26.967,766.7189999999997,24.8,8.5,3,16.49,-0.11,3,3355,51,81.91,0,107,-1,122,102,103,-1,89,77,0
21356,21356,36,616,1113433196500,26.864,768.3660000000001,24.8,8.5,3,16.49,0.18,3,3355,51,81.97,1,27,-1,43,31,46,-1,5,21,1
21473,21473,36,617,1113433196600,26.75,770.01,24.8,8.5,3,16.57,1.12,3,3355,51,82.1,0,86,-1,90,122,77,-1,67,100,0
21546,21546,36,618,1113433196700,26.651999999999997,771.664,24.8,8.5,3,16.74,2.39,3,3355,51,82.2,0,64,-1,70,3340,174,-1,112,116,0
21645,21645,36,619,1113433196800,26.625,773.345,24.8,8.5,3,17.0,3.01,3,3355,51,82.18,1,51,86,90,107,77,-1,67,84,0
21687,21687,36,620,1113433196900,26.646,775.064,24.8,8.5,3,17.26,2.39,3,3355,51,82.06,0,156,163,-1,-1,-1,144,121,112,0
21798,21798,36,621,1113433197000,26.736,776.81,24.8,8.5,3,17.43,1.11,3,3355,51,81.92,0,47,-1,64,117,174,112,108,97,0
21850,21850,36,622,1113433197100,26.843000000000004,778.565,24.8,8.5,3,17.51,0.17,3,3355,51,81.69,0,121,-1,144,150,146,-1,136,123,0
21928,21928,36,623,1113433197200,26.94,780.319,24.8,8.5,3,17.51,-0.1,3,3355,51,81.59,0,86,-1,90,122,77,-1,67,100,0
22045,22045,36,624,1113433197300,27.035999999999998,782.07,24.8,8.5,3,17.5,-0.1,3,3355,51,81.4,0,-1,-1,2,11,3355,-1,-1,-1,0
22107,22107,36,625,1113433197400,27.13300000000001,783.825,24.8,8.5,3,17.44,-0.87,3,3355,51,81.14,0,126,-1,150,164,-1,-1,72,136,0
22159,22159,36,626,1113433197500,27.229,785.567,24.8,8.5,3,17.34,-1.25,3,3355,51,80.92,0,2,-1,17,44,51,-1,36,11,0
22270,22270,36,627,1113433197600,27.351999999999997,787.283,24.8,8.5,3,17.36,0.78,3,3355,51,80.77,0,25,-1,39,79,86,-1,51,54,0
22378,22378,36,628,1113433197700,27.378,788.9989999999997,24.8,8.5,3,17.64,4.62,3,3355,51,80.63,0,3355,-1,36,50,27,-1,4,13,0
22429,22429,36,629,1113433197800,27.364,790.763,24.8,8.5,3,18.22,7.74,3,3355,51,80.44,0,97,-1,116,112,137,122,107,90,0
22466,22466,36,630,1113433197900,27.291,792.6239999999997,24.8,8.5,3,18.95,7.47,3,3355,51,80.16,0,100,-1,107,77,81,-1,72,61,0
22552,22552,36,631,1113433198000,27.2,794.575,24.8,8.5,3,19.55,4.69,3,3355,51,79.79,0,107,-1,122,94,89,-1,81,67,0
22621,22621,36,632,1113433198100,27.182,796.572,24.8,8.5,3,19.89,1.91,3,3355,51,79.37,0,116,-1,117,-1,141,137,122,90,0
22770,22770,36,633,1113433198200,27.215999999999998,798.5830000000003,24.8,8.5,3,20.01,0.2,3,3355,51,78.94,0,15,-1,13,27,7,-1,5,-1,0
22798,22798,36,634,1113433198300,27.229,800.587,24.8,8.5,3,20.03,0.06,3,3355,51,78.52,0,141,-1,121,126,136,-1,3333,115,0
22940,22940,36,635,1113433198400,27.241999999999997,802.59,24.8,8.5,3,20.04,0.1,3,3355,51,78.09,0,174,-1,-1,151,150,-1,126,121,0
22952,22952,36,636,1113433198500,27.256,804.6039999999997,24.8,8.5,3,19.95,-1.37,3,3355,51,77.66,0,-1,-1,-1,80,3340,-1,117,64,0
23047,23047,36,637,1113433198600,27.298000000000002,806.607,24.8,8.5,3,19.69,-3.77,3,3355,51,77.21,0,100,-1,107,77,81,-1,72,61,0
23125,23125,36,638,1113433198700,27.256,808.571,24.8,8.5,3,19.24,-5.67,3,3355,51,76.94,0,61,67,81,89,-1,-1,46,68,1
23264,23264,36,639,1113433198800,27.144000000000002,810.472,24.8,8.5,3,18.65,-6.3,3,3355,51,76.42,0,51,-1,84,100,61,-1,43,74,0
23333,23333,36,640,1113433198900,27.054000000000002,812.308,24.8,8.5,3,17.99,-6.73,3,3355,51,76.03,0,107,-1,122,94,89,-1,81,67,0
23385,23385,36,641,1113433199000,27.011,814.08,24.8,8.5,3,17.25,-7.86,3,3355,51,75.81,0,25,-1,39,79,86,-1,51,54,0
23472,23472,36,642,1113433199100,27.024,815.7639999999999,24.8,8.5,3,16.5,-7.61,3,3355,51,75.7,0,102,-1,109,136,-1,-1,46,103,1
23605,23605,36,643,1113433199200,27.068,817.3610000000001,24.8,8.5,3,15.9,-5.0,3,3355,51,75.68,0,39,47,64,93,90,-1,86,79,0
23646,23646,36,644,1113433199300,27.055,818.904,24.8,8.5,3,15.56,-1.67,3,3355,51,75.72,0,151,142,169,-1,-1,-1,168,150,0
23716,23716,36,645,1113433199400,27.057,820.436,24.8,8.5,3,15.46,0.26,3,3355,51,75.78,0,112,-1,174,151,126,-1,123,137,0
23787,23787,36,646,1113433199500,27.059,821.9839999999997,24.8,8.5,3,15.46,0.0,3,3355,51,75.73,0,150,165,-1,-1,-1,-1,46,164,0
23896,23896,36,647,1113433199600,27.061,823.533,24.8,8.5,3,15.46,-0.28,3,3355,51,75.95,0,64,-1,70,117,112,-1,108,97,0
24007,24007,36,648,1113433199700,27.061999999999998,825.062,24.8,8.5,3,15.58,2.11,3,3355,51,75.98,0,36,-1,51,74,43,-1,32,50,0
24090,24090,36,649,1113433199800,27.058000000000003,826.6010000000001,24.8,8.5,3,16.06,6.9,3,3355,51,75.86,0,-1,-1,3355,13,27,-1,4,-1,0
24206,24206,36,650,1113433199900,27.064,828.215,24.8,8.5,3,16.98,11.2,3,3355,51,75.54,0,123,-1,126,146,-1,-1,46,3333,0
24267,24267,36,651,1113433200000,27.103,829.9810000000001,24.8,8.5,3,18.25,11.2,3,3355,51,75.04,0,92,-1,-1,-1,-1,-1,174,163,0
24371,24371,36,652,1113433200100,27.16800000000001,831.865,24.8,8.5,3,19.52,11.2,3,3355,51,74.4,0,36,-1,51,66,32,-1,27,41,0
24381,24381,36,653,1113433200200,27.266,833.9,24.8,8.5,3,20.44,6.9,3,3355,51,73.62,0,151,142,169,-1,-1,-1,168,150,0
24536,24536,36,654,1113433200300,27.374000000000002,836.02,24.8,8.5,3,20.83,0.71,3,3355,51,72.75,0,102,-1,109,136,-1,-1,46,103,1
24573,24573,36,655,1113433200400,27.476999999999997,838.132,24.8,8.5,3,20.75,-2.91,3,3355,51,71.88,0,2,-1,12,24,36,-1,3355,1,0
24657,24657,36,656,1113433200500,27.58,840.185,24.8,8.5,3,20.59,-1.43,3,3355,51,71.1,0,17,-1,25,44,51,-1,36,11,0
24766,24766,36,657,1113433200600,27.686999999999998,842.2189999999997,24.8,8.5,3,20.59,1.51,3,3355,51,70.29,0,61,-1,67,72,-1,-1,46,53,1
24848,24848,36,658,1113433200700,27.802,844.279,24.8,8.5,3,20.7,2.01,3,3355,51,69.46,0,39,-1,47,87,90,-1,86,59,0
24943,24943,36,659,1113433200800,27.926,846.382,24.8,8.5,3,20.69,-1.87,3,3355,51,68.66,0,17,-1,-1,70,116,-1,97,47,0
25031,25031,36,660,1113433200900,28.041,848.4760000000001,24.8,8.5,3,20.28,-6.72,3,3355,51,67.9,0,150,165,-1,179,-1,-1,46,164,0
25100,25100,36,661,1113433201000,28.108,850.482,24.8,8.5,3,19.55,-8.38,3,3355,51,67.24,0,51,-1,86,84,61,-1,43,74,0
25224,25224,36,662,1113433201100,28.114,852.3860000000003,24.8,8.5,3,18.83,-6.74,3,3355,51,66.68,0,47,-1,64,93,90,-1,86,79,0
25311,25311,36,663,1113433201200,28.070999999999998,854.2130000000003,24.8,8.5,3,18.33,-3.3,3,3355,51,66.21,0,109,-1,123,136,-1,-1,46,3333,0
25379,25379,36,664,1113433201300,28.019000000000002,856.01,24.8,8.5,3,18.11,-0.62,3,3355,51,65.76,0,4,-1,27,21,46,-1,-1,5,0
25433,25433,36,665,1113433201400,27.976,857.811,24.8,8.5,3,18.08,0.29,3,3355,51,65.31,0,36,-1,51,74,43,-1,32,50,0
25527,25527,36,666,1113433201500,27.934,859.6210000000003,24.8,8.5,3,18.11,0.23,3,3355,51,64.84,0,32,-1,43,45,46,-1,-1,21,1
25591,25591,36,667,1113433201600,27.891,861.434,24.8,8.5,3,18.12,0.06,3,3355,51,64.39,0,102,-1,109,115,-1,-1,46,103,1
25676,25676,36,668,1113433201700,27.849,863.25,24.8,8.5,3,18.09,-0.47,3,3355,51,63.93,0,12,-1,17,24,3355,-1,-1,1,0
25757,25757,36,669,1113433201800,27.818,865.062,24.8,8.5,3,18.0,-1.38,3,3355,51,63.45,0,-1,-1,-1,92,156,-1,3340,70,0
25895,25895,36,670,1113433201900,27.764,866.8580000000003,24.8,8.5,3,17.85,-1.76,3,3355,51,62.96,0,47,-1,64,93,90,-1,86,79,0
25932,25932,36,671,1113433202000,27.66,868.6289999999997,24.8,8.5,3,17.74,-0.84,3,3355,51,62.49,0,-1,-1,-1,47,59,-1,54,25,0
26040,26040,36,672,1113433202100,27.535999999999998,870.388,24.8,8.5,3,17.74,0.85,3,3355,51,62.03,0,47,-1,64,93,90,-1,86,79,0
26128,26128,36,673,1113433202200,27.433000000000003,872.159,24.8,8.5,3,17.86,1.78,3,3355,51,61.56,0,161,-1,-1,-1,-1,-1,46,168,0
26228,26228,36,674,1113433202300,27.379,873.956,24.8,8.5,3,18.0,1.38,3,3355,51,61.06,0,-1,-1,-1,17,1,-1,-1,-1,0
26289,26289,36,675,1113433202400,27.34800000000001,875.7689999999999,24.8,8.5,3,18.1,0.45,3,3355,51,60.54,0,-1,-1,-1,92,156,-1,3340,70,0
26401,26401,36,676,1113433202500,27.305999999999997,877.585,24.8,8.5,3,18.12,-0.08,3,3355,51,60.05,0,67,-1,81,89,-1,-1,46,68,1
26487,26487,36,677,1113433202600,27.264,879.3969999999997,24.8,8.5,3,18.11,-0.08,3,3355,51,59.51,0,-1,-1,-1,25,24,-1,11,2,0
26608,26608,36,678,1113433202700,27.22,881.207,24.8,8.5,3,18.11,0.0,3,3355,51,58.99,0,25,-1,-1,70,116,-1,97,47,0
26679,26679,36,679,1113433202800,27.178,883.0319999999997,24.8,8.5,3,17.98,-2.11,3,3355,51,58.5,0,94,102,109,3333,-1,-1,46,89,1
26817,26817,36,680,1113433202900,27.135,884.83,24.8,8.5,3,17.68,-3.95,3,3355,51,58.09,0,64,-1,70,117,112,-1,108,97,0
26870,26870,36,681,1113433203000,27.093000000000004,886.567,24.8,8.5,3,17.46,-1.9,3,3355,51,57.75,0,174,-1,-1,149,-1,161,165,142,0
26996,26996,36,682,1113433203100,27.061999999999998,888.2810000000003,24.8,8.5,3,17.46,1.9,3,3355,51,57.44,0,67,77,94,89,-1,-1,46,72,1
27084,27084,36,683,1113433203200,27.035,890.018,24.8,8.5,3,17.68,3.97,3,3355,51,57.1,0,-1,-1,-1,25,24,11,12,2,0
27120,27120,36,684,1113433203300,27.009,891.816,24.8,8.5,3,17.98,2.13,3,3355,51,56.7,0,67,-1,81,89,-1,-1,46,68,1
27190,27190,36,685,1113433203400,26.983,893.6419999999997,24.8,8.5,3,18.11,0.0,3,3355,51,56.29,0,47,-1,64,93,90,-1,86,79,0
27283,27283,36,686,1113433203500,26.956999999999997,895.455,24.8,8.5,3,18.1,-0.32,3,3355,51,55.83,0,17,-1,-1,-1,190,-1,187,92,0
27411,27411,36,687,1113433203600,26.930999999999997,897.262,24.8,8.5,3,18.08,-0.12,3,3355,51,55.47,0,174,-1,-1,169,161,-1,165,151,0
27517,27517,36,688,1113433203700,26.905,899.05,24.8,8.5,3,18.25,2.77,3,3355,51,55.11,0,67,77,94,89,-1,-1,46,72,1
27567,27567,36,689,1113433203800,26.865,900.8560000000001,24.8,8.5,3,18.81,8.03,3,3355,51,54.63,0,101,-1,-1,190,-1,-1,174,163,0
27679,27679,36,690,1113433203900,26.846999999999998,902.7639999999999,24.8,8.5,3,19.84,11.2,3,3355,51,54.0,0,43,-1,45,68,-1,-1,-1,5,0
27808,27808,36,691,1113433204000,26.895,904.823,24.8,8.5,3,21.24,11.2,3,3355,51,53.19,0,64,-1,70,116,112,108,90,93,0
27906,27906,36,692,1113433204100,27.009,907.013,24.8,8.5,3,22.64,11.2,3,3355,51,52.25,0,174,-1,-1,169,161,-1,165,151,0
27936,27936,36,693,1113433204200,27.188000000000002,909.3530000000001,24.8,8.5,3,23.68,8.04,3,3355,51,51.17,0,43,61,67,68,72,-1,46,45,1
28013,28013,36,694,1113433204300,27.386999999999997,911.793,24.8,8.5,3,24.28,3.37,3,3355,51,49.98,0,174,198,-1,149,-1,-1,161,142,0
28168,28168,36,695,1113433204400,27.575,914.2710000000001,24.8,8.5,3,24.41,-1.03,3,3355,51,48.74,0,80,-1,92,156,174,-1,121,117,0
28258,28258,36,696,1113433204500,27.763,916.748,24.8,8.5,3,23.92,-7.49,3,3355,51,47.53,0,64,-1,70,116,112,108,90,93,0
28325,28325,36,697,1113433204600,27.978,919.105,24.8,8.5,3,22.78,-11.2,3,3355,51,46.41,0,94,-1,102,3333,179,-1,5,89,1
28405,28405,36,698,1113433204700,28.103,921.28,24.8,8.5,3,21.0,-11.2,3,3355,51,45.48,0,-1,-1,-1,39,44,-1,24,17,0
28525,28525,36,699,1113433204800,28.147,923.2689999999999,24.8,8.5,3,18.81,-11.2,3,3355,51,44.76,0,41,-1,50,43,46,31,21,27,0
28592,28592,36,700,1113433204900,28.108,925.062,24.8,8.5,3,16.86,-11.2,3,3355,51,44.26,0,36,-1,51,66,43,-1,32,41,0
28742,28742,36,701,1113433205000,28.031,926.681,24.8,8.5,3,15.57,-9.06,3,3355,51,43.94,0,198,-1,-1,-1,-1,173,161,149,0
28835,28835,36,702,1113433205100,28.004,928.1389999999999,24.8,8.5,3,14.98,-1.46,3,3355,51,43.78,0,150,-1,165,168,179,-1,89,146,0
28905,28905,36,703,1113433205200,28.024,929.607,24.8,8.5,3,14.91,1.23,3,3355,51,43.61,0,141,-1,151,150,164,146,136,123,0
29008,29008,36,704,1113433205300,28.025,931.11,24.8,8.5,3,15.0,0.3,3,3355,51,43.41,0,36,51,86,74,61,-1,43,50,0
29137,29137,36,705,1113433205400,28.026999999999997,932.6160000000001,24.8,8.5,3,15.01,-0.19,3,3355,51,43.19,0,4,-1,27,31,46,-1,7,-1,0
29150,29150,36,706,1113433205500,28.029,934.115,24.8,8.5,3,15.0,0.0,3,3355,51,43.03,0,4,-1,21,46,-1,-1,-1,5,0
29239,29239,36,707,1113433205600,28.03,935.615,24.8,8.5,3,15.0,0.0,3,3355,51,42.8,0,-1,-1,-1,113,187,-1,163,92,0
29419,29419,36,708,1113433205700,28.031999999999996,937.115,24.8,8.5,3,15.0,0.0,3,3355,51,42.57,0,25,-1,-1,-1,200,-1,190,101,0
29509,29509,36,709,1113433205800,28.033,938.615,24.8,8.5,3,15.0,0.0,3,3355,51,42.41,0,-1,-1,4,7,-1,-1,-1,-1,0
29611,29611,36,710,1113433205900,28.035,940.115,24.8,8.5,3,15.0,0.0,3,3355,51,42.28,0,102,-1,109,115,179,-1,7,103,1
29689,29689,36,711,1113433206000,28.035999999999998,941.615,24.8,8.5,3,15.0,0.0,3,3355,51,42.18,0,13,-1,41,32,31,-1,21,4,0
29768,29768,36,712,1113433206100,28.038,943.115,24.8,8.5,3,15.0,0.0,3,3355,51,42.08,0,198,-1,-1,159,173,-1,161,169,0
29877,29877,36,713,1113433206200,28.04,944.615,24.8,8.5,3,15.0,0.0,3,3355,51,41.98,0,92,-1,101,187,198,-1,174,156,0
